"DateTime","Monthly Listeners","Flags on series","Flags on series","Flags on series","Change","Flags on series","Flags on series"
"2018-07-15 00:00:00",231503,,,,204
"2018-07-16 00:00:00",231707,,,,204
"2018-07-17 00:00:00",231911,,,,204
"2018-07-18 00:00:00",232116,,,,205
"2018-07-19 00:00:00",232320,,,,204
"2018-07-20 00:00:00",232320,,,,0
"2018-07-21 00:00:00",232320,,,,0
"2018-07-21 20:00:00",,,
"2018-07-22 00:00:00",233682,,,,1362
"2018-07-23 00:00:00",235045,,,,1363
"2018-07-24 00:00:00",236407,,,,1362
"2018-07-25 00:00:00",236407,,,,0
"2018-07-26 00:00:00",237956,,,,1549
"2018-07-27 00:00:00",239504,,,,1548
"2018-07-28 00:00:00",239504,,,,0
"2018-07-29 00:00:00",239504,,,,0
"2018-07-30 00:00:00",239504,,,,0
"2018-07-31 00:00:00",239504,,,,0
"2018-08-01 00:00:00",243143,,,,3639
"2018-08-02 00:00:00",244127,,,,984
"2018-08-03 00:00:00",244127,,,,0
"2018-08-04 00:00:00",244127,,,,0
"2018-08-05 00:00:00",244127,,,,0
"2018-08-06 00:00:00",244127,,,,0
"2018-08-07 00:00:00",246552,,,,2425
"2018-08-08 00:00:00",246552,,,,0
"2018-08-09 00:00:00",246552,,,,0
"2018-08-10 00:00:00",249119,,,,2567
"2018-08-11 00:00:00",249119,,,,0
"2018-08-12 00:00:00",249119,,,,0
"2018-08-13 00:00:00",249119,,,,0
"2018-08-14 00:00:00",249936,,,,817
"2018-08-15 00:00:00",250752,,,,816
"2018-08-16 00:00:00",251569,,,,817
"2018-08-17 00:00:00",251547,,,,-22
"2018-08-18 00:00:00",251526,,,,-21
"2018-08-19 00:00:00",251504,,,,-22
"2018-08-20 00:00:00",251482,,,,-22
"2018-08-21 00:00:00",251460,,,,-22
"2018-08-22 00:00:00",251438,,,,-22
"2018-08-23 00:00:00",251416,,,,-22
"2018-08-24 00:00:00",251394,,,,-22
"2018-08-25 00:00:00",251681,,,,287
"2018-08-26 00:00:00",251968,,,,287
"2018-08-27 00:00:00",252255,,,,287
"2018-08-28 00:00:00",252542,,,,287
"2018-08-29 00:00:00",252829,,,,287
"2018-08-30 00:00:00",252829,,,,0
"2018-08-31 00:00:00",252956,,,,127
"2018-09-01 00:00:00",253082,,,,126
"2018-09-02 00:00:00",253209,,,,127
"2018-09-03 00:00:00",253335,,,,126
"2018-09-04 00:00:00",253462,,,,127
"2018-09-05 00:00:00",253588,,,,126
"2018-09-06 00:00:00",253715,,,,127
"2018-09-07 00:00:00",252801,,,,-914
"2018-09-08 00:00:00",251886,,,,-915
"2018-09-09 00:00:00",251886,,,,0
"2018-09-10 00:00:00",251886,,,,0
"2018-09-11 00:00:00",248728,,,,-3158
"2018-09-12 00:00:00",248728,,,,0
"2018-09-13 00:00:00",248728,,,,0
"2018-09-14 00:00:00",248728,,,,0
"2018-09-15 00:00:00",248728,,,,0
"2018-09-16 00:00:00",248728,,,,0
"2018-09-17 00:00:00",247201,,,,-1527
"2018-09-18 00:00:00",247201,,,,0
"2018-09-19 00:00:00",247201,,,,0
"2018-09-20 00:00:00",247201,,,,0
"2018-09-21 00:00:00",244247,,,,-2954
"2018-09-22 00:00:00",244247,,,,0
"2018-09-23 00:00:00",244247,,,,0
"2018-09-24 00:00:00",244247,,,,0
"2018-09-25 00:00:00",238249,,,,-5998
"2018-09-26 00:00:00",238249,,,,0
"2018-09-27 00:00:00",238249,,,,0
"2018-09-28 00:00:00",238249,,,,0
"2018-09-28 20:00:00",,,
"2018-09-29 00:00:00",238249,,,,0
"2018-09-30 00:00:00",233421,,,,-4828
"2018-10-01 00:00:00",233421,,,,0
"2018-10-02 00:00:00",233421,,,,0
"2018-10-03 00:00:00",233421,,,,0
"2018-10-04 00:00:00",233421,,,,0
"2018-10-05 00:00:00",232822,,,,-599
"2018-10-06 00:00:00",232223,,,,-599
"2018-10-07 00:00:00",232223,,,,0
"2018-10-08 00:00:00",231554,,,,-669
"2018-10-09 00:00:00",231554,,,,0
"2018-10-10 00:00:00",231554,,,,0
"2018-10-11 00:00:00",231554,,,,0
"2018-10-12 00:00:00",231353,,,,-201
"2018-10-13 00:00:00",231153,,,,-200
"2018-10-14 00:00:00",230952,,,,-201
"2018-10-15 00:00:00",230952,,,,0
"2018-10-16 00:00:00",230952,,,,0
"2018-10-17 00:00:00",230952,,,,0
"2018-10-18 00:00:00",230952,,,,0
"2018-10-18 20:00:00",,,
"2018-10-19 00:00:00",231813,,,,861
"2018-10-20 00:00:00",232238,,,,425
"2018-10-21 00:00:00",232238,,,,0
"2018-10-22 00:00:00",232238,,,,0
"2018-10-23 00:00:00",232238,,,,0
"2018-10-24 00:00:00",232639,,,,401
"2018-10-25 00:00:00",233039,,,,400
"2018-10-26 00:00:00",233039,,,,0
"2018-10-27 00:00:00",233039,,,,0
"2018-10-28 00:00:00",233039,,,,0
"2018-10-29 00:00:00",233039,,,,0
"2018-10-30 00:00:00",233010,,,,-29
"2018-10-31 00:00:00",232980,,,,-30
"2018-11-01 00:00:00",232980,,,,0
"2018-11-02 00:00:00",233302,,,,322
"2018-11-03 00:00:00",233623,,,,321
"2018-11-04 00:00:00",233945,,,,322
"2018-11-05 00:00:00",234266,,,,321
"2018-11-06 00:00:00",234588,,,,322
"2018-11-07 00:00:00",234909,,,,321
"2018-11-08 00:00:00",235291,,,,382
"2018-11-09 00:00:00",235673,,,,382
"2018-11-10 00:00:00",235673,,,,0
"2018-11-11 00:00:00",235673,,,,0
"2018-11-12 00:00:00",235731,,,,58
"2018-11-13 00:00:00",235790,,,,59
"2018-11-14 00:00:00",235848,,,,58
"2018-11-15 00:00:00",236132,,,,284
"2018-11-16 00:00:00",236819,,,,687
"2018-11-17 00:00:00",237565,,,,746
"2018-11-18 00:00:00",238442,,,,877
"2018-11-19 00:00:00",239434,,,,992
"2018-11-20 00:00:00",240101,,,,667
"2018-11-21 00:00:00",240778,,,,677
"2018-11-22 00:00:00",241428,,,,650
"2018-11-23 00:00:00",242234,,,,806
"2018-11-24 00:00:00",243342,,,,1108
"2018-11-25 00:00:00",243699,,,,357
"2018-11-26 00:00:00",244062,,,,363
"2018-11-27 00:00:00",244533,,,,471
"2018-11-28 00:00:00",245412,,,,879
"2018-11-29 00:00:00",245823,,,,411
"2018-11-30 00:00:00",245615,,,,-208
"2018-12-01 00:00:00",245885,,,,270
"2018-12-02 00:00:00",246114,,,,229
"2018-12-03 00:00:00",246301,,,,187
"2018-12-04 00:00:00",246854,,,,553
"2018-12-05 00:00:00",247338,,,,484
"2018-12-06 00:00:00",247824,,,,486
"2018-12-07 00:00:00",248174,,,,350
"2018-12-08 00:00:00",249056,,,,882
"2018-12-09 00:00:00",250095,,,,1039
"2018-12-10 00:00:00",250657,,,,562
"2018-12-11 00:00:00",251274,,,,617
"2018-12-12 00:00:00",251952,,,,678
"2018-12-13 00:00:00",252246,,,,294
"2018-12-14 00:00:00",252019,,,,-227
"2018-12-15 00:00:00",251598,,,,-421
"2018-12-16 00:00:00",250738,,,,-860
"2018-12-17 00:00:00",249783,,,,-955
"2018-12-18 00:00:00",249109,,,,-674
"2018-12-19 00:00:00",248434,,,,-675
"2018-12-20 00:00:00",248270,,,,-164
"2018-12-21 00:00:00",247586,,,,-684
"2018-12-22 00:00:00",247113,,,,-473
"2018-12-23 00:00:00",246639,,,,-474
"2018-12-24 00:00:00",246156,,,,-483
"2018-12-25 00:00:00",246539,,,,383
"2018-12-26 00:00:00",248251,,,,1712
"2018-12-27 00:00:00",249744,,,,1493
"2018-12-28 00:00:00",249823,,,,79
"2018-12-29 00:00:00",249681,,,,-142
"2018-12-30 00:00:00",249403,,,,-278
"2018-12-31 00:00:00",248940,,,,-463
"2019-01-01 00:00:00",249532,,,,592
"2019-01-02 00:00:00",255406,,,,5874
"2019-01-03 00:00:00",256357,,,,951
"2019-01-04 00:00:00",256383,,,,26
"2019-01-05 00:00:00",256592,,,,209
"2019-01-06 00:00:00",256620,,,,28
"2019-01-07 00:00:00",257063,,,,443
"2019-01-08 00:00:00",257312,,,,249
"2019-01-09 00:00:00",257912,,,,600
"2019-01-10 00:00:00",258725,,,,813
"2019-01-11 00:00:00",259261,,,,536
"2019-01-12 00:00:00",259604,,,,343
"2019-01-13 00:00:00",260371,,,,767
"2019-01-14 00:00:00",261495,,,,1124
"2019-01-15 00:00:00",262630,,,,1135
"2019-01-16 00:00:00",264152,,,,1522
"2019-01-17 00:00:00",265194,,,,1042
"2019-01-18 00:00:00",266128,,,,934
"2019-01-19 00:00:00",266706,,,,578
"2019-01-20 00:00:00",267691,,,,985
"2019-01-21 00:00:00",268513,,,,822
"2019-01-22 00:00:00",268384,,,,-129
"2019-01-23 00:00:00",267175,,,,-1209
"2019-01-24 00:00:00",266040,,,,-1135
"2019-01-25 00:00:00",266330,,,,290
"2019-01-26 00:00:00",266938,,,,608
"2019-01-27 00:00:00",267628,,,,690
"2019-01-28 00:00:00",268461,,,,833
"2019-01-29 00:00:00",268033,,,,-428
"2019-01-30 00:00:00",262271,,,,-5762
